Name                                 Publisher                                             Version
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.6.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.1.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.2.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.7.3.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  0.8.0.0
VSETWTraceListenerService            Microsoft.VisualStudio.Azure.ETWTraceListenerService  1.0.0.0
TestSqlIaaSAgent                     Microsoft.TestSqlServer.Edp                           1.4.0.0
TestSqlIaaSAgent                     Microsoft.TestSqlServer.Edp                           2.0.0.18
Null                                 Microsoft.OSTCExtensions                              1.0.0.0
Null                                 Microsoft.OSTCExtensions                              1.0.0.3
Null                                 Microsoft.OSTCExtensions                              1.0.1.0
Null                                 Microsoft.OSTCExtensions                              1.0.2.0
Null                                 Microsoft.OSTCExtensions                              1.0.3.0
Null                                 Microsoft.OSTCExtensions                              1.1.0.0
Null                                 Microsoft.OSTCExtensions                              1.2.0.0
Null                                 Microsoft.OSTCExtensions                              1.3.0.0
Null                                 Microsoft.OSTCExtensions                              2.0.0.0
Null                                 Microsoft.OSTCExtensions                              2.1.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              1.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              1.0.1.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.2
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.0.0.5
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.1.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.2.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                              2.3.0.1
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.3
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.5
VS14CTPDebugger                      Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.6
TestSqlIaaSAgentLinux                Microsoft.TestSqlServer.Edp                           1.0.16
ServiceProfilerAgent                 Microsoft.VisualStudio.ServiceProfiler                0.1.0.24
ServiceProfilerAgent                 Microsoft.VisualStudio.ServiceProfiler                0.1.0.25
RDMAUpdateForLinux                   Microsoft.OSTCExtensions                              0.1.0.9
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.20.0.0
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.23.0.0
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.4
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.7
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.8
TeamServicesAgent                    Microsoft.VisualStudio.Services                       1.26.0.9
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS2012Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.2
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.2
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.3.0.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.0.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.1.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.2.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.3.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.4.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.5.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.6.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.7.0
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.4.7.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.1
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.2
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.3
VMAccessForLinux                     Microsoft.OSTCExtensions                              1.5.4
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.17.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.18.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.19.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.20.0.0
TeamServicesAgentLinux               Microsoft.VisualStudio.Services                       1.20.0.2
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.0
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.1
VS2013Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              1.0.0.2
WebDeployForVSDevTest                Microsoft.VisualStudio.WindowsAzure.DevTest           1.0.0.5
WebDeployForVSDevTest                Microsoft.VisualStudio.WindowsAzure.DevTest           1.0.0.6
VMBackupForLinuxExtension            Microsoft.OSTCExtensions                              0.1.0.993
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.0
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.1
RemoteDebugVS14CTP                   Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
VS2015Debugger                       Microsoft.VisualStudio.Azure.RemoteDebug              2.0.0.0
RemoteDebugVS2012                    Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.1.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.2.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.3.0
VSRemoteDebugger                     Microsoft.VisualStudio.Azure.RemoteDebug              1.1.4.0
AzureRemoteAppTestAgentV2            Microsoft.Windows.AzureRemoteApp.Test                 1.0
RemoteDebugVS2013                    Microsoft.VisualStudio.WindowsAzure.RemoteDebug       1.0.0.2
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.7
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.8
AzureLogCollector                    Microsoft.WindowsAzure.Compute                        1.0.0.9
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.104
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.108
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.113
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.135
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.156
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.164
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.204
OctopusDeployWindowsTentacle         OctopusDeploy.Tentacle                                2.0.207
PuppetAgent                          puppet                                                1.4.2
PuppetAgent                          puppet                                                1.5.2
PuppetEnterpriseAgent                PuppetLabs                                            2015.2.3
PuppetEnterpriseAgent                PuppetLabs                                            2015.3.3
PuppetEnterpriseAgent                PuppetLabs                                            2016.1.2
PuppetEnterpriseAgent                PuppetLabs                                            3.2.3
PuppetEnterpriseAgent                PuppetLabs                                            3.7.2
PuppetEnterpriseAgent                PuppetLabs                                            3.8.4
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.2
LinuxAgent.AzureSecurityCenter       Qualys                                                1.0.0.3
QualysAgentGL                        Qualys.LinuxAgent.GrayLabel                           1.0.0.2
QualysAgentGL                        Qualys.WindowsAgent.GrayLabel                         1.0.0.2
QualysAgent                          Qualys                                                0.0.0.9
QualysAgent                          Qualys                                                1.6.4.9
QualysAgent                          Qualys                                                3.1.3.34
QualysAgentLinux                     Qualys                                                1.5.0.72
QualysAgentLinux                     Qualys                                                1.5.0.73
QualysAgentLinux                     Qualys                                                1.5.0.82
QualysAgentLinux                     Qualys                                                1.6.0.1
QualysAgentLinux                     Qualys                                                1.6.0.100
QualysAgentLinux                     Qualys                                                1.6.0.3
QualysAgentLinux                     Qualys                                                1.6.0.90
QualysAgentLinux                     Qualys                                                1.6.0.91
QualysAgentLinux                     Qualys                                                1.6.0.93
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.5
WindowsAgent.AzureSecurityCenter     Qualys                                                1.0.0.9
InsightAgentLinux                    Rapid7.InsightPlatform                                2.0.0.4
InsightAgentLinux                    Rapid7.InsightPlatform                                2.0.0.5
InsightAgentWindows                  Rapid7.InsightPlatform                                2.0.0.4
InsightAgentWindows                  Rapid7.InsightPlatform                                2.0.0.5
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.2
LinuxExtension                       SentinelOne.LinuxExtension                            1.0.4
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.5
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.6
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.7
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.8
WindowsExtension                     SentinelOne.WindowsExtension                          1.0.9
Site24x7ApmInsightExtn               Site24x7                                              1.9.0.0
Site24x7LinuxServerExtn              Site24x7                                              1.5.0.0
Site24x7LinuxServerExtn              Site24x7                                              1.6.0.0
Site24x7WindowsServerExtn            Site24x7                                              1.6.0.0
Site24x7WindowsServerExtn            Site24x7                                              1.8.0.0
StackifyLinuxAgentExtension          Stackify.LinuxAgent.Extension                         1.0.0.21
IaaSDiagnostics                      StatusReport.Diagnostics.Test                         0.27.0.0
SymantecEndpointProtection           Symantec                                              12.1.4100.2
SymantecEndpointProtection           Symantec                                              12.1.7007.6505
SCWPAgentForLinuxTest                Symantec.CloudWorkloadProtection.Test                 2.5.0.0
SCWPAgentForLinuxTest                Symantec.CloudWorkloadProtection.Test                 2.6.0.0
SCWPAgentForLinuxTest                Symantec.CloudWorkloadProtection.Test                 2.7.0.0
SCWPAgentForLinuxTest                Symantec.CloudWorkloadProtection.Test                 2.8.0.0
SCWPAgentForLinuxTest                Symantec.CloudWorkloadProtection.Test                 2.9.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      1.6.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      1.7.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      1.8.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      1.9.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.0.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.1.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.2.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.3.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.4.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.5.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.6.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.7.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.8.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      2.9.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      3.0.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      3.1.0.0
SCWPAgentForLinux                    Symantec.CloudWorkloadProtection                      3.2.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          2.5.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          2.9.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.0.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.1.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.2.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.3.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.4.0.0
SCWPAgentForLinuxTestOnStage         Symantec.CloudWorkloadProtection.TestOnStage          3.5.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 1.0.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 1.1.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.0.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.4.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.5.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.6.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.7.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.8.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 3.9.0.0
SCWPAgentForWindowsTest              Symantec.CloudWorkloadProtection.Test                 4.0.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.0.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.4.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.5.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.6.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.7.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.8.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      1.9.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.0.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.1.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.2.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.3.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.4.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.5.0.0
SCWPAgentForWindows                  Symantec.CloudWorkloadProtection                      2.6.0.0
ReleaseManagement1                   Test.Microsoft.VisualStudio.Services                  1.0.0.0
TrendMicroDSA                        Test.TrendMicro.DeepSecurity                          10.0.0.10705
TrendMicroDSA                        Test.TrendMicro.DeepSecurity                          9.6.2.11301
TrendMicroDSALinux                   Test.TrendMicro.DeepSecurity                          10.0.0.10601
TrendMicroDSALinux                   Test.TrendMicro.DeepSecurity                          9.6.2.11401
TrendMicroDSA                        TrendMicro.DeepSecurity                               10.0.0.107
TrendMicroDSA                        TrendMicro.DeepSecurity                               9.6.2.113
PortalProtectExtension               TrendMicro.PortalProtect                              2.1
TrendMicroDSALinux                   TrendMicro.DeepSecurity                               10.0.0.106
TrendMicroDSALinux                   TrendMicro.DeepSecurity                               9.6.2.114
VormetricTransparentEncryptionAgent  Vormetric                                             5.2.339.0
IaaSDiagnostics                      WAD2AI.Diagnostics.Test                               0.23.0.0
IaaSDiagnostics                      WAD2EventHub.Diagnostics.Test                         0.1.0.0
